dataset,split,gp_r2,xgb_r2,ffnn_r2,gp_rmse,xgb_rmse,ffnn_rmse
A2a,RND_00,0.7528139331752867,0.5635890931697954,0.6986929176206337,0.6752397552622171,0.8972093859492809,0.7455052055016136
A2a,RND_01,0.5953497760905662,0.21409866369735175,0.47520718057871714,0.8561760821522123,1.1931834268814696,0.9750281197106234
A2a,RND_02,0.6178800543700693,0.39474225031524035,0.5427280688450322,0.8093095334133268,1.018556165665864,0.8853236676819247
A2a,RND_03,0.6887495468941649,0.6873821485786815,0.6431473155166718,0.675123748453623,0.6766051139725483,0.7228910920409675
A2a,RND_04,0.4969126730972042,-0.02754564335375953,0.315572629309938,0.6333643711138129,0.9051748978266925,0.7387468209699642
A2a,RND_05,0.8135948427064739,0.7651207704131766,0.7965244811006209,0.47014333737030223,0.5277443966065741,0.4911989234514075
A2a,RND_06,0.5937813673567467,0.5370495170636049,0.5248642391775535,0.8304499742019339,0.8865450855616178,0.8981366424882946
A2a,RND_07,0.8022527390593903,0.5867818143903962,0.6699933093544672,0.505935915501349,0.7313579476020042,0.6535843499108602
A2a,RND_08,0.4910184270615664,0.372690841763746,0.4432160791128533,0.7396653769294164,0.8211548729825713,0.773619847105722
A2a,RND_09,0.5130856124718345,0.3321335739020145,0.3740630421262754,0.726201023336899,0.8505020383244031,0.8233715377682997
A2a,SCAF_00,0.012975648261492445,-0.3013526528467665,-0.09523101933661615,1.044127613051152,1.198911561675991,1.099872934663086
A2a,SCAF_01,0.37440132153676053,0.3863785186381117,-0.015330077697598643,0.6901157151551163,0.6834775960439929,0.8791796593468988
A2a,SCAF_02,0.5977982980338175,0.7579983074413128,0.7487721902193373,1.0593749838864603,0.8217447970379331,0.837262456107517
A2a,SCAF_03,0.2876273125403258,-0.2809692470313718,0.3443804125057689,0.8409768783410244,1.127716090872383,0.8067823444389889
A2a,SCAF_04,0.6421419525200449,0.6851892485022911,0.7108572511737037,1.0404713558621042,0.9758869548607779,0.9352568275526942
A2a,SCAF_05,0.4253178696797848,0.32499374356752053,0.4771070467271207,0.6765328739435825,0.7332109752604138,0.6453294021632002
A2a,SCAF_06,0.2171754030343903,0.06764545205898853,0.10528250138943496,0.9969945391062358,1.0880556157373298,1.0658682203917629
A2a,SCAF_07,0.4419771845423406,0.7576419944739697,0.6208121873150153,1.3070802398796775,0.8614001758349703,1.0774657065231326
A2a,SCAF_08,0.16901829284551073,0.09536337230493641,0.19617599972874789,1.0369165070414132,1.081895066467916,1.0198317791800628
A2a,SCAF_09,0.35682954598847816,-0.24075751956378433,0.28425778814436076,0.8349054540199177,1.159625383581633,0.8807498357140879
ABL1,RND_00,0.51829174338018,0.3835655450717985,0.4300209485839517,0.7965398169698467,0.901070760857735,0.8664527648647382
ABL1,RND_01,0.584455541827854,0.4516984178037027,0.5137817892025526,0.6697577600032624,0.7693407850913324,0.7244770245820586
ABL1,RND_02,0.5672347839985334,0.48617890837436284,0.5724286814223813,0.7786904554497556,0.8484859239606736,0.7740035645485125
ABL1,RND_03,0.46505613373886934,0.3432314066394123,0.395786900122128,0.8030340186155746,0.8897869373782904,0.8534437570561547
ABL1,RND_04,0.541825554848677,0.48044444672335573,0.36238622666603326,0.7179197055264448,0.7644981491586262,0.846913952422357
ABL1,RND_05,0.4476918507755513,0.38804887285628853,0.33991219157774655,0.8085720450974653,0.8511113189144687,0.8839523454421415
ABL1,RND_06,0.5474432256370263,0.37097363332075206,0.48963019305789557,0.783639762208948,0.9238774224481721,0.8321898528731408
ABL1,RND_07,0.5332786941913563,0.37124071533669356,0.4220557324891694,0.7427996257701823,0.8621544386411895,0.8265818084935447
ABL1,RND_08,0.5606793753856796,0.31998194827573834,0.47878978715926734,0.7230405864511416,0.8995640702947338,0.7875503674847939
ABL1,RND_09,0.5112876481135222,0.38486823059980957,0.4105894332399962,0.7705039044593406,0.8644348447528047,0.8461690664498525
ABL1,SCAF_00,0.2751163593106575,0.12736511787222604,0.14243731882565025,0.8383929744501102,0.9198770115845474,0.9118983245388037
ABL1,SCAF_01,0.4598833916904017,0.33289151826627394,0.3519888696206088,0.7922901065342953,0.8805189319595199,0.8678240861988927
ABL1,SCAF_02,0.4557432040205184,0.4046678149166192,0.3827926392384716,0.7358669578364094,0.7696212549386799,0.7836333681948293
ABL1,SCAF_03,0.43725132178877246,0.30983599204917167,0.44507963844148657,0.7937642768345349,0.8790436912948482,0.7882239708966216
ABL1,SCAF_04,0.4811123439134304,0.47351787304184334,0.42509129825362935,0.9137167546539244,0.9203790723099902,0.9617769398860722
ABL1,SCAF_05,0.35878749047093816,0.2812498927439103,0.41229298419277716,1.0165065903373929,1.0762128337300745,0.9731720852186655
ABL1,SCAF_06,0.3086730649665689,0.07890142978524572,0.29035390143789996,0.9139511565318785,1.0549558915917423,0.9259811747256725
ABL1,SCAF_07,0.2916973345180788,0.3083950740694623,0.4186844437006163,1.0321621908221987,1.019923379693898,0.9350707689559563
ABL1,SCAF_08,0.3675660036483819,0.27773446488582454,0.27119945753581653,0.9725016970056639,1.039276746267174,1.0439678102133723
ABL1,SCAF_09,0.47284127461424386,0.2199460554624767,0.43875011819475707,0.8709907385180724,1.0595102342515048,0.8987128858887676
Acetylcholinesterase,RND_00,0.7224374756348386,0.6772096664273795,0.6857659012738196,0.6740568694458645,0.7269028724745957,0.7172041267633011
Acetylcholinesterase,RND_01,0.7038730079542426,0.6453283129417224,0.6308861283230442,0.6935313094685854,0.7589974814990132,0.7742964316548576
Acetylcholinesterase,RND_02,0.70843977190585,0.6637872964622571,0.6540666356269488,0.6772852891755752,0.72730163101493,0.7377406726371962
Acetylcholinesterase,RND_03,0.6636674504314386,0.6241717717245614,0.6345326843517091,0.7389566335303485,0.781140581501901,0.7702980067039585
Acetylcholinesterase,RND_04,0.6780374956441504,0.6379347125022666,0.6205142393425256,0.7170584761543648,0.7604057113191679,0.7784839582170445
Acetylcholinesterase,RND_05,0.6752057070730635,0.6580704882864381,0.6342270066023168,0.7189694469216104,0.7376910822858875,0.762978075749597
Acetylcholinesterase,RND_06,0.6667739557447507,0.6005034161417405,0.6099283221456804,0.708702085823916,0.7759804452220228,0.7667723634755924
Acetylcholinesterase,RND_07,0.6830488535481569,0.640914127784717,0.6382834937753814,0.7053564792784466,0.7507782037430905,0.7535232555595165
Acetylcholinesterase,RND_08,0.6694270097289785,0.6341085115578128,0.6190037088396361,0.7208077965551717,0.7583364754731998,0.7738310759142536
Acetylcholinesterase,RND_09,0.6695758325255838,0.6226501245772751,0.6110627775931305,0.712940055131714,0.7618846410189967,0.7734938541654925
Acetylcholinesterase,SCAF_00,0.3805203806662262,0.33841600124772964,0.33989264849972745,0.9581857951235245,0.9902132041666653,0.9891075150765456
Acetylcholinesterase,SCAF_01,0.4405448373947636,0.39686801602960253,0.32040046664770294,0.9830194891552354,1.0206707404909914,1.0834428833318515
Acetylcholinesterase,SCAF_02,0.31262562516625036,0.25370720508989497,0.2621706922573711,1.0495103992657489,1.0935652511453353,1.0873466691002915
Acetylcholinesterase,SCAF_03,0.37951170724573113,0.3362489229315385,0.2752233450511974,0.9669211235222788,1.0000618759436901,1.0450242062542199
Acetylcholinesterase,SCAF_04,0.498236421915497,0.43143537314720615,0.4117513081093114,0.9002793513043553,0.9583356426519488,0.9747835857788897
Acetylcholinesterase,SCAF_05,0.41799228771287245,0.26728939145078023,0.3811305251960505,1.0152991816108767,1.1391893234438175,1.0469578494656455
Acetylcholinesterase,SCAF_06,0.4334697737603562,0.36550746176366544,0.37864646326688767,0.9283831424475117,0.9824918637355312,0.9722659811065779
Acetylcholinesterase,SCAF_07,0.47425981745520107,0.46884230432744456,0.41734770667292453,0.895852066205229,0.9004559102321146,0.9430950035140421
Acetylcholinesterase,SCAF_08,0.5401971434660622,0.47919366466679325,0.4594836764839797,0.8073913117559928,0.8592832941326154,0.8753921469085446
Acetylcholinesterase,SCAF_09,0.48999718292509764,0.438575016033256,0.388064680425816,0.9224640520590156,0.9678521765709701,1.0104525486836193
Aurora-A,RND_00,0.6873572165558929,0.6330098361811862,0.6468625007231379,0.8304854201229004,0.8997772750128781,0.8826321178044029
Aurora-A,RND_01,0.6951974824084832,0.6394182816332705,0.6303031571275507,0.7695841923405954,0.83704482471759,0.8475585991028316
Aurora-A,RND_02,0.6683236317307002,0.6235937763635802,0.6092304985903144,0.8292889268478939,0.8834398787589246,0.900137660054748
Aurora-A,RND_03,0.736638760148236,0.7162618875121838,0.6603710445139926,0.7587320195076631,0.7875376418450835,0.8616181482752274
Aurora-A,RND_04,0.709387875906978,0.6705894088547845,0.6554028936159386,0.7953612144066257,0.8467911758814097,0.8660906650559592
Aurora-A,RND_05,0.7242675835902866,0.6648324265045857,0.6816435828939584,0.7634249565639775,0.8416924610326033,0.8203123382970189
Aurora-A,RND_06,0.6688672652802072,0.6125765314923716,0.6306733612605964,0.8138007147411305,0.8802579812835762,0.8594533837579021
Aurora-A,RND_07,0.6380942434318896,0.5896061663727721,0.5987535099907965,0.8517174206284692,0.9069810180733827,0.8968161237409783
Aurora-A,RND_08,0.7060664187464769,0.6651535526550754,0.6429830658304712,0.7782945729585868,0.8306962440825038,0.8577560840894484
Aurora-A,RND_09,0.6834564815883971,0.6519523983289104,0.6345337806118383,0.818136882460124,0.8578840268051046,0.8790890677012536
Aurora-A,SCAF_00,0.5949494662414441,0.5015138458286408,0.5273025811528962,0.8991748388976605,0.9975073200113028,0.9713621052932325
Aurora-A,SCAF_01,0.5973538878588738,0.5471728822079609,0.5224882332993237,0.9044119961236384,0.9591151976439894,0.9849101159816861
Aurora-A,SCAF_02,0.5888052712222618,0.46959987656543967,0.5443590830910632,0.9124761963653761,1.03633360887084,0.9605260178532915
Aurora-A,SCAF_03,0.5853339890280361,0.5229881155121212,0.5244666217399149,0.8435081315385986,0.9047001323400068,0.9032969777070368
Aurora-A,SCAF_04,0.31770243965855594,0.08193272462629653,0.1646710376482351,0.9392816092621941,1.0895474874036648,1.0392922281528518
Aurora-A,SCAF_05,0.5434085764166312,0.496503857173734,0.523120820604948,0.8825733281035791,0.9267978076431515,0.9019679474066772
Aurora-A,SCAF_06,0.5604810057278244,0.5678481976747807,0.5271326863778463,1.0222016489039112,1.0135984023275866,1.0602722635196358
Aurora-A,SCAF_07,0.5651164783070346,0.5404910351652036,0.5309950020093406,0.9467077866206214,0.9731425619636677,0.9831464346595852
Aurora-A,SCAF_08,0.5430168799888653,0.4642732943490532,0.4054677276536117,0.9140288774281186,0.9896496735767009,1.0425515891302262
Aurora-A,SCAF_09,0.5342867702517771,0.4322122082342347,0.3678118509757131,0.9153395231122871,1.0106853079312488,1.0664637610515997
B-raf,RND_00,0.7896174423507574,0.7361004075418036,0.7585800799372221,0.5887516827623434,0.6593965277576596,0.6306869532678148
B-raf,RND_01,0.7403224391525396,0.6597967828192242,0.678075087976203,0.6444053926785002,0.7375834487916336,0.717495608695867
B-raf,RND_02,0.7774139476847272,0.7261140208719699,0.7134614590473531,0.5856336721663391,0.6496238574061158,0.6644596122316626
B-raf,RND_03,0.7215765544491142,0.6878603568492441,0.7042548555360166,0.7048196092633139,0.7462761138271053,0.7264134688744479
B-raf,RND_04,0.7539381811337809,0.7042748004863824,0.6860169508204563,0.6362730464215295,0.6975343157855812,0.7187444638929017
B-raf,RND_05,0.7427006909527674,0.6596999189177752,0.7139471729809443,0.6289508667904652,0.7233166068165583,0.6631633734598121
B-raf,RND_06,0.738569050571664,0.6325271914410882,0.6356145679655094,0.6397901351009633,0.758528046987687,0.7553348837433355
B-raf,RND_07,0.7190567821412195,0.613608976972372,0.6430498074759066,0.6664502613730839,0.7815773775085084,0.7512115846282653
B-raf,RND_08,0.7638432023874796,0.6801539785979545,0.7600479187917686,0.6266211813704806,0.7292481263779451,0.631636336721896
B-raf,RND_09,0.7281649764556833,0.6780480014407326,0.6727839253474897,0.6521928889749913,0.7097720877829897,0.7155511252193935
B-raf,SCAF_00,0.674947729591016,0.591458178397742,0.6410685313481406,0.7190557345090404,0.8061283834245943,0.7555996015358495
B-raf,SCAF_01,0.6386222355309614,0.587703340739139,0.6076490791929272,0.8566883418670889,0.915054690110185,0.8926464486741016
B-raf,SCAF_02,0.6603589395148235,0.5371859342898111,0.598353621344242,0.5825788764659935,0.6800610696908483,0.633529098720471
B-raf,SCAF_03,0.5556882521607761,0.4914723972488805,0.5232695334376167,0.8775507544960695,0.9388270871327438,0.9090019177571711
B-raf,SCAF_04,0.6430715309754407,0.6363153629857181,0.5945609310366828,0.7981557793179576,0.8056743658710399,0.8506675494476649
B-raf,SCAF_05,0.5355027376200839,0.45076173933378294,0.47277456179962296,0.8947543606342483,0.9729547347366109,0.9532579205624239
B-raf,SCAF_06,0.705740109262514,0.6836504041700174,0.6875387358929314,0.8192411325787593,0.8494344229116004,0.8441979774539909
B-raf,SCAF_07,0.5122018848210057,0.38255962623936923,0.44140305813615577,0.7982622742726241,0.8980966122963349,0.8542300069037906
B-raf,SCAF_08,0.59396860331898,0.547573292265266,0.5179389421997376,0.8088728242980587,0.8538361798373487,0.8813561937371385
B-raf,SCAF_09,0.6940745452818111,0.6037775805936729,0.6639133713978522,0.7675529319826906,0.8735143635278838,0.8045001788074324
COX-1,RND_00,0.36098863331900155,0.2343366044243811,0.2229911390521202,0.7287847464952484,0.7977446954785197,0.8036333815300079
COX-1,RND_01,0.41886253750250035,0.3426383326062088,0.2873861513402922,0.6273918175881821,0.6672700031497338,0.6947467806272984
COX-1,RND_02,0.35798986042973846,0.3079299796927679,0.3021432137700538,0.7661719567206873,0.7954819444730586,0.798800745389977
COX-1,RND_03,0.40468706723806125,0.3911839381864819,0.30829262201350527,0.7231801852010192,0.7313359294781262,0.7795340025884955
COX-1,RND_04,0.4544587780820335,0.4267584661282168,0.3713499468541389,0.630181821897542,0.6459827338278145,0.6764824959874733
COX-1,RND_05,0.4570072290883006,0.40996146186124505,0.25411747289666875,0.6531543392149066,0.6808618205974754,0.7655155365508104
COX-1,RND_06,0.3260375883840064,0.27944789368206135,0.24039813705194035,0.7171649989574456,0.7415389095573554,0.7613673669900198
COX-1,RND_07,0.4532730862804606,0.37487594748217556,0.3697720393641005,0.6713441651184184,0.7178655241229026,0.7207901207669064
COX-1,RND_08,0.43301230492196385,0.33082234152113166,0.3640594314488891,0.6822451034138969,0.7411810838994587,0.7225399685532395
COX-1,RND_09,0.4461591408858929,0.4362217937423699,0.3083060407077034,0.684903566901637,0.6910207261480155,0.7654096322756468
COX-1,SCAF_00,0.24994497218318645,0.060645216573964156,-0.0054111929654334645,0.7884273776674918,0.882327791483893,0.9128238760796099
COX-1,SCAF_01,0.2398398241150249,0.10705219706144464,-0.025161799692301257,0.7389987992873734,0.8009477994058328,0.8581977733490098
COX-1,SCAF_02,0.1928684833253066,-0.02911204159164482,-0.3000088752952985,0.719231086922662,0.8121338780677501,0.9127870208500583
COX-1,SCAF_03,0.21059765323749102,0.03371954172591962,0.02960908257601047,0.7483356456529138,0.8279399223501246,0.8296990398230862
COX-1,SCAF_04,0.24578687810420385,0.19149497562426487,0.06565991823733675,0.7878992620229283,0.8157648967979739,0.8769526435291287
COX-1,SCAF_05,0.31816241273536583,0.1815771927984422,0.18266208382631643,0.7509008322789729,0.822680073318129,0.8221346252951461
COX-1,SCAF_06,0.08731737243527149,-0.062458856350355196,-0.3195495798071366,0.8217636925512473,0.8866314202953457,0.9880977572410399
COX-1,SCAF_07,0.1342352566519125,0.04572470252085126,-0.09256254176061751,0.85432034410192,0.896928122709641,0.9597186927991025
COX-1,SCAF_08,0.1815029081794567,0.022730901303401163,-0.03214347679990737,0.7813614093885802,0.8537888345880986,0.8774319084936137
COX-1,SCAF_09,0.2823412925056831,0.2156193114396504,0.0058880836759269695,0.7497569820867503,0.7838356030035688,0.8824277952901188
COX-2,RND_00,0.5710092023219313,0.5252083460410821,0.5029580098085977,0.7627319285817259,0.8024158094153802,0.8210024977289654
COX-2,RND_01,0.5946969458492786,0.5365506278135936,0.5480370746490103,0.7538811967860695,0.8061467774261561,0.7960940511175696
COX-2,RND_02,0.5744328985949105,0.5148114269290069,0.49308187383381374,0.7909789301691446,0.8445710163734218,0.8632762675288196
COX-2,RND_03,0.610031368648491,0.5700425581031463,0.5207090926990554,0.7494178537606887,0.7869043268667533,0.8308235402351377
COX-2,RND_04,0.6256595495711168,0.56399981928719,0.549013478188036,0.7007130093840835,0.7562234422787528,0.7691102206937984
COX-2,RND_05,0.5796499084861991,0.5585399406268616,0.512029879699363,0.7656063525277883,0.7845952306169645,0.8248910091224027
COX-2,RND_06,0.5638194594688337,0.45102312505427944,0.498715588080189,0.7577950765528132,0.8501502002621275,0.8123828303943523
COX-2,RND_07,0.6277846264791974,0.5787738632029681,0.5562579705696137,0.7201750785740625,0.766123159139057,0.7863324855713147
COX-2,RND_08,0.6106014697780775,0.5194767855733693,0.5397602109153496,0.755976799097657,0.839785748174172,0.8218705037217602
COX-2,RND_09,0.5977656352039076,0.5653100081298497,0.5532548115817995,0.7588569926132595,0.7888786001687145,0.7997427217538433
COX-2,SCAF_00,0.41566074423208876,0.17518054412219697,0.2655905064879859,0.8372804004038783,0.9947589192303269,0.9386583214942729
COX-2,SCAF_01,0.20604175747696674,-0.007310783120096698,-0.08051795530423456,1.1493252064600834,1.294570905065217,1.3407879393225286
COX-2,SCAF_02,0.2803317921430636,0.178533433809972,-0.11972981545607286,1.0865398432979205,1.1608455577442003,1.3553021238146825
COX-2,SCAF_03,0.32622255701548253,0.07620712114561867,0.20600761135224765,1.0215937494676335,1.196209641268502,1.1089913609051736
COX-2,SCAF_04,-0.0622330734964569,-0.10059600180242967,-0.07191540581665645,1.087091885180408,1.1065481325068343,1.0920351073803574
COX-2,SCAF_05,0.1880312406501724,0.04882114612819499,0.06809594562059362,0.8841925290230405,0.9569919274430583,0.9472460034673523
COX-2,SCAF_06,0.27646735845391646,0.17674700825538925,0.176481864123043,1.0245489625310362,1.0928745494293308,1.0930505256780785
COX-2,SCAF_07,0.3044664269530317,0.09411271875081373,0.14703377782847515,0.9125778465284559,1.0414728523125538,1.0105941720290224
COX-2,SCAF_08,0.29742939582801886,0.21648921847347113,0.23057169422960744,0.9472759642011763,1.0003547045704617,0.9913239758056945
COX-2,SCAF_09,0.24730701022681634,0.1723339603961378,0.1267948340612982,0.9983068532357637,1.0468457272084897,1.0752594425236508
Cannabinoid,RND_00,0.6780814627732515,0.6145525917739765,0.6085086935908641,0.6681609206374998,0.7311233312614194,0.7368331211049143
Cannabinoid,RND_01,0.7296943508985467,0.6605758068329535,0.6650844800903575,0.6895194279405759,0.7726634048232844,0.7675144892570303
Cannabinoid,RND_02,0.6163752021642561,0.5114018940753126,0.509125667433011,0.6841644015903473,0.7721168433847958,0.7739132796953319
Cannabinoid,RND_03,0.623633743476119,0.494541798410829,0.46933978036404866,0.7438300069193805,0.8620073690467822,0.8832357123488417
Cannabinoid,RND_04,0.6437655804009074,0.47465798748269006,0.5053609122250124,0.68145068968448,0.8275372706721575,0.8029910638163553
Cannabinoid,RND_05,0.6511576508246093,0.5431810692121999,0.5649345119789573,0.7055108841465482,0.8073487243471988,0.7878915337921961
Cannabinoid,RND_06,0.6933528666932666,0.618258791321719,0.5588077401229856,0.6304831830877007,0.7034586507259031,0.7562545401594577
Cannabinoid,RND_07,0.6579297225123376,0.5901838936618085,0.5972944103519173,0.7243186550069356,0.792805240348067,0.7858973595079513
Cannabinoid,RND_08,0.6609602269456682,0.6483339535546442,0.6356574271094091,0.7368712670366674,0.7504668575145657,0.7638731737567745
Cannabinoid,RND_09,0.6532044218867168,0.5898382383297693,0.5931099456010709,0.7257502191758021,0.7892743421047457,0.7861201661835667
Cannabinoid,SCAF_00,0.4904456413106131,0.4773677684586055,0.45280606637649146,0.8373922297347742,0.8480701183934909,0.8677693433714387
Cannabinoid,SCAF_01,0.6409580723048358,0.5256022659378324,0.555085058112363,0.7311523740695242,0.840439806308207,0.813905168962504
Cannabinoid,SCAF_02,0.5752368241044998,0.5567169032181373,0.5191232037770188,0.8774289759261736,0.8963531070538794,0.9335884140562964
Cannabinoid,SCAF_03,0.44140416951914185,0.3127685181090045,0.2998924164774518,0.7983673830354234,0.8855344555889735,0.8937917298103885
Cannabinoid,SCAF_04,0.5305781761975543,0.4998309443874107,0.3629277219963545,0.7582619740481497,0.7827012882602429,0.8833483305701322
Cannabinoid,SCAF_05,0.52623188737444,0.3989380994637882,0.3927994466461524,0.8029306083065925,0.9043878112627499,0.9089943415991575
Cannabinoid,SCAF_06,0.5437427624151913,0.49353208515617564,0.5326647088128531,0.832038810620391,0.876626651309182,0.8420792974443011
Cannabinoid,SCAF_07,0.5221872180822169,0.44674136866656644,0.4505848321416447,0.8638402335701474,0.9295412024889236,0.9263068344394223
Cannabinoid,SCAF_08,0.5364086685171094,0.4636693180360154,0.5648801244626052,0.8319611252148796,0.8948530063917768,0.8060089069509814
